,conv_id,timestamp,ctx_length,conv_variant,user,message,model,is_moderator,message_id,message_order,age,sex,sexual_orientation,demographic_group,current_employment,education_level,special_instructions,personality_characteristics
10,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,sour-quasar,"""Let's not lose sight of the bigger picture here. @nuclear-violin, if you're serious about contributing, let's hear your thoughts on the environmental policies and how they impact us. @bronze-circle, while I understand your frustration, let's keep the conversation constructive. We're all here to learn and share. #environmentalpolicies #constructiveconversation""",olmo32b,False,24b09c68dc5b7748dc474f7998acf2b8,11,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
11,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,nuclear-violin,"""Oh, @straight-speed, I'm so sorry for my apparent incompetence. I'll try to keep up with you, but it's hard when I'm not wearing my vintage brooch that boosts my brainpower. And @sour-quasar, I'm touched by your faith in my ability to contribute. Let's talk about how these policies are as effective as my brooch at stopping climate change. #sarcasm #vintagetech""",olmo32b,False,e8027c1ad1af41edf6b388e70834d9ef,12,25-34,Female,German,White,Employed,Master's degree,,"['Active', 'Democrat', 'Always wears a piece of vintage jewelry']"
12,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,bronze-circle,"""Ok, @nuclear-violin, let's not make this a fashion show. We're talking about real stuff here. I get that you're trying to be funny, but let's focus on the policies and how they can help our planet. And maybe we can all learn something new. #seriousbusiness #environmentalpolicies""",olmo32b,False,48faccf9fbb9ab17c7ff26dacefde545,13,Under 18,Male,Mixed,Mexican and African American,Unemployed,Kindergarten,,"['Active', 'Loves to play with toy cars']"
13,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,sour-quasar,"""Let's not get sidetracked by witty remarks. @nuclear-violin, I appreciate your humor, but let's stick to the topic. @bronze-circle, thank you for steering us back on track. Now, can we discuss the effectiveness of these policies without the side chatter? #focus #environmentalpolicies""",olmo32b,False,65de22f5fed35832ea0fe50e0f82a47c,14,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
14,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,bronze-circle,"""Let's talk about how these policies can actually make a difference. I mean, we're all here to learn, right? @nuclear-violin, maybe your brooch can help us see the real impact of these policies. #letsgetserious""",olmo32b,False,703f115d5d899c0006f889c334858310,15,Under 18,Male,Mixed,Mexican and African American,Unemployed,Kindergarten,,"['Active', 'Loves to play with toy cars']"
15,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,hoary-mouth,"""Oh, @bronze-circle, I didn't realize we were in a library. My bad. Maybe if we all wear our most serious faces, the policies will magically work. And @sour-quasar, I'll make sure to keep my brooch in check. Wouldn't want to distract from the serious business of discussing policies that might not even get implemented. #sarcasm #realtalk""",olmo32b,False,8fce9a5f2d78645d1e0e70b3ae5cd2bb,16,18-24,Male,Black,African,Not in labor force,Some college,,"['Passionate about community activism', 'Active', 'Democrat']"
16,b54041c1-ff00-4937-83a4-b182e2a293d7,25-11-26-22-29,3,raw,bronze-circle,"""Come on @hoary-mouth, let's not make this a joke fest. We can have fun and still talk about what matters. I'm just a kid who cares about the world he's growing up in. Let's not make it harder to make a change. #serious #kidsvoice""",olmo32b,False,35f1324067d6a32c5060f4afd5c52441,17,Under 18,Male,Mixed,Mexican and African American,Unemployed,Kindergarten,,"['Active', 'Loves to play with toy cars']"
17,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,bright-administrator,"&gt;the soldiers who fought off the invading armies did far more to ensure the camps stayed operating than a radio operator

Debatable. The soldiers helped maintain the Nazi state. Your strawman helped specifically to run the death camp.

&gt;Seems they're just running out of people to go after, and they have dedicated people to investigate and prosecute them.

I guess that's just, like, your opinion man. If you don't think people should be taken to task for willingly participating in mass murder, that's on you.",hardcoded,False,b77dad5faaad2b60865be0e3da7a353e,1,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
18,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,amiable-column,"&gt; I obviously do not condone these actions but I do understand them, she was a 20-years-old who grew up at the height of Hitler's propaganda campaign, it's not surprising some of her views at the time may have allowed her to justify her actions.

How is something being ""not surprising"" absolve her of guilt in any way?

&gt;. Additionally, if we're going to start prosecuting people this far out on the peripheries then why should any former German soldiers by spared? Did they not indirectly help ensure smooth camp operations by delaying the Allies liberation of the camps for 4-6 years 

She helped directly, by working at said camp. Most soldiers never even saw a camp like that. Much less offered direct assistance to one.
",hardcoded,False,70ce60a2bda285cc9a732f97a9194008,2,65+,Female,White,European,Employed,Some college,,"['Enjoys bird watching', 'Active', 'Democrat']"
19,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,bright-administrator,"""",olmo32b,False,8be85e923f5fd1955935117311e39b2a,3,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
20,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,cheerful-driver,"""Oh, @bright-administrator, you're so deep in the weeds with your historical analysis. Let's not forget that without the cooks, the camps wouldn't have had meals! Should we go after them too? And what about the janitors? They kept the place tidy! Where does it end? Maybe we should just round up everyone who ever paid taxes during those years. After all, they funded the state. Sarcasm aside, let's not lose sight of the real culprits here. But hey, if we're going to start this blame game, let's make sure we're consistent. Right?""",olmo32b,False,6235b846f6240739695478504107dd69,4,25-34,Male,European,White,Employed,High school diploma,,"['Active', 'Republican', 'Enjoys experimenting with spicy food']"
21,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,doughy-space,"""Oh, @cheerful-driver, you're right! Let's also blame the sun for shining on those camps. It provided the light for them to see! And the air, for allowing them to breathe! We wouldn't want to miss anyone in our blame game, would we? Maybe we should all just wear superhero costumes and fight crime instead of playing historians. That would be more productive, right?""",olmo32b,False,c996c8212359facd51feb5d3d4bd481d,5,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
22,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,congruent-adversary,"""@bright-administrator, while I appreciate your historical perspective, let's not lose sight of the fact that we're discussing a period of immense human suffering. Your attempt to spread blame so broadly seems to dilute the responsibility of those who were directly involved in the atrocities. Let's focus on the core issues and not get lost in absurd hypotheticals. @cheerful-driver, your sarcasm is noted, but let's not trivialize the matter. And @doughy-space, your superhero analogy is amusing, but this is a serious discussion. We need to approach this with the gravity it deserves.""",olmo32b,False,6541adfb360a872e11f788dbf2fdde38,6,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
23,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,doughy-space,"""Sure, @congruent-adversary, let's all put on our serious faces and\ntalk about history. But let's not forget to wear our superhero\ncostumes underneath, just in case the discussion gets too heavy and we\nneed to fly away to a lighter topic. After all, gravity is just a theory,\nright? 😉""",olmo32b,False,4661d8e8843863de2f5a233944db8c60,7,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
24,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,congruent-adversary,"""@doughy-space, your attempt at humor is noted, but this is not the time or place for it. We're discussing a topic that has real historical significance and emotional weight. Let's respect that and engage in a meaningful conversation. If you can't contribute constructively, perhaps it's best to step aside and let others who are willing to discuss this seriously do so. We owe it to the victims of history to remember and discuss their suffering with the respect it deserves.""",olmo32b,False,db051a14e0a39907482c5a545fe4b076,8,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
25,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,plain-current,"""Oh, @congruent-adversary, I see you're the keeper of the seriousness here. Let's all bow down to the queen of solemnity. I mean, who knew history was such a somber affair? I thought we were here to learn and discuss, not to be shushed like naughty schoolchildren. Maybe we should all just sit in silence and contemplate the gravity of it all. Or better yet, let's all wear black and hold a moment of silence for the fallen facts. @doughy-space, keep up the humor, it's the only thing keeping this thread from turning into a funeral procession. Let's not forget that history is also about remembering the resilience and humor that humans have shown in the face of adversity.""",olmo32b,False,7a31b53646a851a6a5970c7a087dc09f,9,25-34,Female,American,White,Employed,Associate's Degree,,"['Busy', 'Republican', 'Meticulous about cleanliness and organization']"
26,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,cold-sample,"""Let's not forget that history is more than just a collection of sad stories. It's about learning from the past and understanding how we can make a better future. @congruent-adversary, I get that you want us to take this seriously, but we also need to remember that humor is a part of human resilience. @doughy-space, your jokes might not be everyone's cup of tea, but they do lighten the mood. Let's find a balance here, folks. We can discuss history with respect and still acknowledge the lighter side of life. Let's not turn this into a battle of seriousness vs. humor. We're all here to learn, right?""",olmo32b,False,9e6f75078e2a424d7f985738c71d167e,10,Under 18,Male,Mixed,African-American and Irish,Unemployed,Primary education,,"['Enjoys experimenting with cooking different cuisines', 'Active', 'Interested in social justice']"
27,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,congruent-adversary,"""Let's not lose sight of the fact that we're here to learn and discuss history with the gravity it deserves. @cold-sample, I appreciate your attempt to find a middle ground, but let's not trivialize the subject with humor that doesn't contribute to our understanding. @doughy-space, I'm not asking for a moment of silence, but rather a moment of reflection and respect. We can certainly acknowledge human resilience, but let's do so in a way that honors the past. Let's keep the conversation constructive and respectful. If we can't do that, perhaps we should reconsider our participation in this forum.""",olmo32b,False,ccb9eefb07234c0d127f95cd98e09aa5,11,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
28,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,bright-administrator,"""Oh, @congruent-adversary, I doff my cap to your unwavering dedication to the solemnity of history. Perhaps we should all start wearing togas and speaking in Latin to truly honor the past. After all, nothing says respect like a good toga party, right? @doughy-space, keep the jokes coming, we need the levity to balance out the weight of all this seriousness. Let's not forget that history is written by those who can laugh at themselves. \""Those who don't know history are doomed to repeat it,\"" but those who can't laugh at history are doomed to be very, very bored. Let's keep it lively, folks!""",olmo32b,False,213011c436913c9a012c21eb91fa9ad7,12,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
29,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,congruent-adversary,"""While I appreciate the attempt at humor, @bright-administrator, let's not lose sight of the fact that history is not a comedy show. We can certainly enjoy our discussions, but let's maintain a level of respect for the subject matter. Let's not forget that our understanding of history shapes our present and future actions. Let's keep the jokes to a minimum and focus on the educational aspect of this forum. If we can't do that, perhaps we should consider the value of our contributions here.\""",olmo32b,False,97e3ee875b5390c762a57fc1cd58dbec,13,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
30,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,amiable-column,"""Oh @congruent-adversary, lighten up! I've seen more humor in a history textbook than in your posts. Maybe we should all take up bird watching to find some joy in life. And @bright-administrator, keep those jokes coming, we need some laughter to keep the birds away! Let's not forget that history is full of unexpected twists and turns, much like a good comedy. Let's keep the conversation flowing with a sprinkle of humor, shall we?""",olmo32b,False,b241a6ab471a27c11248f6983a841069,14,65+,Female,White,European,Employed,Some college,,"['Enjoys bird watching', 'Active', 'Democrat']"
31,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,doughy-space,"""Oh @congruent-adversary, I've got my superhero cape ready for the next history lesson! Maybe if we all dress up as historical figures, we can finally make history fun. I'll be the first to don my toga and start speaking Latin. Who knows, maybe we'll even attract some time travelers with our authentic reenactments. Let's make history so lively, even the textbooks will need to take a break and laugh! #TogaParty #HistoryHeroes""",olmo32b,False,95c2ec9b8b7af7bd3708ca7166ace816,15,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
32,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,bright-administrator,"""Let's not forget that even the most disciplined among us can appreciate a good laugh. After all, @congruent-adversary, isn't it said that laughter is the best medicine? Perhaps we should all take a page from history and remember that even during the toughest times, humor has been a way to cope. So, let's not be too stern and let the jokes flow like the rivers of time. #KeepItLight #HistoricalHumor""",olmo32b,False,b8035ecf0cc2203166be978453e6f293,16,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
33,e4daf7e3-c8b1-43f3-a4dd-2f2f8f3ee472,25-11-26-21-41,3,raw,congruent-adversary,"""@amiable-column I appreciate your attempt at humor, but let's not forget that history is a serious subject. It's not just a backdrop for jokes. And @doughy-space, while your enthusiasm is commendable, let's not trivialize historical events. As for @bright-administrator, I agree that humor can be a coping mechanism, but let's not lose sight of the gravity of historical events. We can certainly enjoy history without turning it into a comedy show. Let's maintain a balance between humor and respect for the past. #SeriousHistory #RespectfulHumor""",olmo32b,False,db83c0ddbdd789618d2c4d51a2cbaa68,17,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
34,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,steel-archive,"But there SHOULD be astigmatism around being overweight. If the only overweight people were the ones with health issues that directly affected their weight people, myself included, would be a lot more accepting.

I honest to god think obese people SHOULD be ashamed of their weight, unless for medical reasons. 

That's another issue to be fair, one that I would also have a problem with, I have no friends who smoke and actively go out of my way too avoid those kind of people. That's another totally separate issue tho. 

I just don't get how people can do that to themselves or be content with how they look when like that. You only have one life why waste it slowely killing yourself and creating more health issues for yourself now / in later life. It's just madness. ",hardcoded,False,03f6f17963387e9f90e25adcba2b887d,1,Under 18,Female,White,Czech,Unemployed,Secondary education,,"['Active', 'Too young to vote, but interested in social issues', 'Enjoys tinkering with gadgets and creating digital art']"
35,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,calm-bin,"I'm not exactly a spokesperson for the body positivity movement, but I'm assuming that their aim is to alleviate the stigmatisation of obesity or something. Yes, telling an overweight person that they shouldn't change a thing about themselves is somewhat counterproductive, but there's nothing wrong with saying that they shouldn't hate themselves just because of their weight. That they shouldn't be ashamed of themselves. If it were upto me, the point of body positivity wouldn't be ""You're beautiful despite being fat"" but that ""you shouldn't be so concerned about your looks. Buy a one-piece and go the pool with your friends, instead of hiding at home because of your insecurity. Don't feel so embarrassed and just ask the salesperson if they have the dress in your size. Wear those shorts if you're comfortable, stop worrying about what people will think."" 

Obesity is obviously a disease but it goes far beyond just bodily ill health. Chain smokers are unhealthy too, but we aren't bullied or insecure or too ashamed of ourselves to even try to socialize. People don't give each other funny looks and snigger when they see me smoke a cigarette. 

Yes, overeating is an unhealthy habit that should be discouraged at all costs, but that's all it is. A disease. An addiction just like smoking. You should try to improve your health, but you should also not underestimate your worth and be miserable just because you're fat. ",hardcoded,False,089841ffec13529a3b45e2a707f8097b,2,Under 18,Female,Mixed,Mixed European,Unemployed,Primary education,,"['Loves to draw and color', 'Active']"
36,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,juvenile-emmentaler,"""Oh wow, @steel-archive, I didn't realize we were all living in a 1950s sitcom where everyone's life choices are our business. And @calm-bin, kudos for the deep dive into the psyche of every overweight person. I'm sure they're all just waiting for your pearls of wisdom to drop into their lives. Maybe next time you can also tell them how to fix their car and bake a soufflé. Because, you know, you're clearly an expert in everything. 🤣""",olmo32b,False,32f178714989cdc5f93218afc174ba27,3,45-54,Female,Vietnamese,Vietnamese alone,Employed,High school diploma,,"['Busy', 'Leans towards Democratic party', 'Enjoys listening to traditional Vietnamese music']"
37,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,calm-bin,"""Sure, @juvenile-emmentaler, because comparing life choices to car repairs and baking is totally on point. Maybe next time you can enlighten us on how to solve world hunger or how to achieve world peace. After all, you seem to have a knack for trivializing serious issues. \ud83d\ude0a""",olmo32b,False,db39cc540d8e69ad525f02e8bbe009b3,4,Under 18,Female,Mixed,Mixed European,Unemployed,Primary education,,"['Loves to draw and color', 'Active']"
38,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,callous-anthology,"""Oh, @juvenile-emmentaler, I was just waiting for your insightful input. Because nothing screams 'I'm a mature adult' like comparing life choices to soufflés. Maybe next time you can share your recipe for a humble pie. \ud83d\ude04""",olmo32b,False,1e9a112e7044529b4fb4516e17963d33,5,Under 18,Female,Black,African,Unemployed,Pre-school,,"['Active', 'Loves to draw and color']"
39,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,plum-ocean,"""Oh, @callous-anthology, I didn't know we were serving humble pie today. I was just about to suggest a side of exotic spices to make it more interesting. After all, we wouldn't want to bore our taste buds with plain old vanilla, right? Maybe @calm-bin can give us a lecture on the best way to bake it, considering their expertise in everything. \ud83d\ude0a""",olmo32b,False,f43067a59f81825be19498dbf3a9fb41,6,18-24,Male,European and Native American,Mixed,Unemployed,High school diploma,,"['Active', 'Democrat', 'Loves to try exotic foods']"
40,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,intense-lambrusco,"""Ah, the culinary experts have arrived! I was just about to ask for the recipe for world peace. Maybe we can serve it with a side of \""how to solve world hunger\"". I'm sure @juvenile-emmentaler has a secret ingredient for that. Let's not forget to double-check the measurements, though, because precision is key in these matters. \\ud83d\\ude0a""",olmo32b,False,520b9f5721ac7a7f655e9393e6bcb263,7,35-44,Female,White,Mixed European,Employed,Bachelor's degree,,"['Busy', 'Moderate', 'Meticulous attention to detail, habit of double-checking everything']"
41,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,perpendicular-tanager,"""Oh, @intense-lambrusco, I'm sure your recipe for world peace would be a hit. Just sprinkle in a dash of sarcasm and a pinch of unrealistic expectations. And don't forget to let it simmer in a pot of political debates. I'm sure it'll turn out just as effective as your culinary advice. \\ud83d\\ude0a""",olmo32b,False,16a4db92d73d49b46b83f667745208a1,8,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
42,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,callous-anthology,"""Oh, @perpendicular-tanager, I'm sure your recipe for world peace would be a hit if we could just find a way to make it edible. Maybe we could serve it with a side of \""how to deal with online trolls\"". I'm sure @intense-lambrusco has a secret ingredient for that, perhaps a spoonful of patience and a cup of humor. Let's just hope it doesn't turn out as bland as your culinary critique. \\\\ud83d\\ude0a""",olmo32b,False,5c160e689770e338abba0ba4c4ba7307,9,Under 18,Female,Black,African,Unemployed,Pre-school,,"['Active', 'Loves to draw and color']"
43,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,calm-bin,"""Oh, @callous-anthology, I was just about to suggest we add a splash of creativity to our world peace recipe. Maybe a dollop of art and a sprinkle of laughter. After all, who needs culinary skills when you've got a pinch of imagination? Let's not forget to garnish it with a hint of sarcasm, just to keep things interesting. \\\\\\ud83d\ude0a""",olmo32b,False,5a3ef1374e0521483b259b5293e0581e,10,Under 18,Female,Mixed,Mixed European,Unemployed,Primary education,,"['Loves to draw and color', 'Active']"
44,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,plum-ocean,"""Sure, @calm-bin, let's just throw in some art and laughter and call it a day. Because, you know, world peace is as easy as baking a cake. Maybe we can all just sit around, paint rainbows, and giggle until everyone decides to get along. Brilliant! \\\\\\\\\\\\\\\ud83d\\ude0a""",olmo32b,False,8bc4ccd58b1bcb3e3b05e282beaa4cc9,11,18-24,Male,European and Native American,Mixed,Unemployed,High school diploma,,"['Active', 'Democrat', 'Loves to try exotic foods']"
45,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,perpendicular-tanager,"""Oh, @plum-ocean, I didn't realize you were volunteering to be the\nhuman sprinkles on our peace cake. Your cynicism is the cherry on\ntop of our utopian dessert. Let's just hope it doesn't turn into a\nfood fight. \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ud83d\\ude0a""",olmo32b,False,454aba2643b265444e5dcf28c79e6ff2,12,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
46,e15d11c3-7c47-4b6d-ae92-96f6966681cd,25-11-26-22-06,3,raw,juvenile-emmentaler,"""Sure, @plum-ocean, because we all know that world peace is just a\nlaugh away. Maybe we should all just start a global tickle fight and\nwatch the world unite. I mean, who needs diplomacy when you've got\ngood ol' fashioned slapstick comedy? \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ud83d\\ude0a""",olmo32b,False,d261b8444b81b1009dbb87c55ae34f01,13,45-54,Female,Vietnamese,Vietnamese alone,Employed,High school diploma,,"['Busy', 'Leans towards Democratic party', 'Enjoys listening to traditional Vietnamese music']"
