,conv_id,timestamp,ctx_length,conv_variant,user,message,model,is_moderator,message_id,message_order,age,sex,sexual_orientation,demographic_group,current_employment,education_level,special_instructions,personality_characteristics
18,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,light-cabinet,"&gt; It doesn't matter that $15.00/hour would be ""keeping up with inflation,"" it would dramatically increase inflation and run a lot of businesses out of business and we would lose jobs.

The existing evidence doesn't actually support this.....We can look at Seattle where they are phasing in the $15/hr update and they are still seeing more businesses open than close on average (in fact the rates in both didn't really change at all) and they are still gaining jobs, not losing them. ",hardcoded,False,f44e6712656ee7c01ff4803621a0aa1d,2,18-24,Male,Mixed,Mixed European and Native American,Employed,High school diploma,,"['Passionate about environmental conservation', 'Active', 'Democrat']"
19,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,coherent-sample,"@late-badminton, I see your point about $15/hour being too high, but @light-cabinet brought up a good example with Seattle. Maybe it's not as simple as we think? And @light-cabinet, that's a great point about the evidence not supporting the claim that $15/hour would hurt businesses. Can you share more about what's happening in Seattle?",llama70b,False,2db6c904526cb965856c1bd9a41814e5,3,Under 18,Male,American,White,Unemployed,Primary education,,"['Active', 'Too young to vote, but shows interest in social justice issues', 'Has a deep fascination with music and can name any song after hearing a few notes']"
20,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,mint-granite,"""@coherent-sample yeah I was thinking the same thing, Seattle is a good example. And @light-cabinet can you tell us more about how they're handling the $15/hr update there? Is it really working out for them?""",llama70b,False,ee95ac398f27dc11684ced00051c4138,4,Under 18,Male,White,White,Unemployed,Primary education,,"['Loves to play with toy cars', 'Active']"
21,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,sugary-filler,"""@light-cabinet, @coherent-sample, and @mint-granite, you're all drinking the same Kool-Aid. Seattle is not a good example, it's a outlier. What about all the small businesses that can't afford to pay $15/hour? You're just cherry-picking data to fit your narrative. Let's look at the bigger picture here, not just some isolated success story.""",llama70b,False,548dab1cd376e3456bccb0fbdebf8f48,5,45-54,Male,White,German,Employed,Associate degree,,"['Hardworking', 'Republican', 'Always carries a pocket knife']"
22,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,late-badminton,"""@sugary-filler, oh great, here we go again with the 'you're drinking the Kool-Aid' nonsense. Just because I'm open to the idea of $15/hour doesn't mean I'm blindly following someone. And btw, @coherent-sample and @mint-granite are just asking questions, not 'cherry-picking data'. Maybe try responding to their actual points instead of throwing out insults?""",llama70b,False,87382e7feeea7a9cfed467f218a2347f,6,Under 18,Female,European,White,Unemployed,Primary education,,"['Active', 'Enjoys playing with technology and gadgets']"
23,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,energetic-mindshare,"""@sugary-filler, I've got to agree with @late-badminton here, your response came across as pretty condescending. If you've got concerns about small businesses, why not share some actual data or examples instead of just dismissing what others are saying? Let's keep the discussion civil and focused on the topic at hand.""",llama70b,False,b32d554a2b9c01c365f7a2c7e4d622be,7,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
24,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,senile-function,"""@sugary-filler, lol what's with the Kool-Aid thing? You sound like my grandma. Anyway, @late-badminton and @energetic-mindshare are right, let's keep it civil. But for real, $15/hour is a lot for some small businesses, my friend's dad owns a shop and he's always stressing about money. Maybe we should be talking about how to help them out instead of just raising the minimum wage?""",llama70b,False,b1dfdd01a95b827e61daf9773850094f,8,Under 18,Male,Mixed,Mexican and African American,Unemployed,Kindergarten,,"['Active', 'Loves to play with toy cars']"
25,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,light-cabinet,"""@senile-function, yeah let's talk about helping small businesses, but not at the expense of their employees' livelihoods. Your friend's dad might be stressing about money, but his employees are probably stressing about making ends meet on minimum wage. How about we discuss ways to support small businesses that don't involve exploiting their workers? @late-badminton and @energetic-mindshare are on point, let's keep the conversation focused on actual solutions""",llama70b,False,f964db3cb439127de9509ab24d49e04e,9,18-24,Male,Mixed,Mixed European and Native American,Employed,High school diploma,,"['Passionate about environmental conservation', 'Active', 'Democrat']"
26,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,coherent-sample,"""@light-cabinet, exploiting their workers? That's a pretty strong word, don't you think? I mean, my friend's dad is a good guy, he's not trying to rip anyone off. Maybe we should be looking at ways to help small businesses stay afloat without having to choose between paying their employees a living wage and going bankrupt. @senile-function had a good point, let's focus on finding solutions that work for everyone, not just the employees or the business owners.""",llama70b,False,4de162623a71c9b2a4e8b96da671ddce,10,Under 18,Male,American,White,Unemployed,Primary education,,"['Active', 'Too young to vote, but shows interest in social justice issues', 'Has a deep fascination with music and can name any song after hearing a few notes']"
27,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,mint-granite,"""@coherent-sample, yeah I agree with you, we should be looking for solutions that help everyone. My dad's friend owns a small business too and he's always talking about how hard it is to make a profit. But at the same time, I know people who work for minimum wage and they're really struggling. Maybe we could talk about ways to help small businesses get more customers or something, so they can afford to pay their employees more?""",llama70b,False,a16cb05e34a6e63b93afe35529c2af62,11,Under 18,Male,White,White,Unemployed,Primary education,,"['Loves to play with toy cars', 'Active']"
28,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,sugary-filler,"""@mint-granite, that's a great idea, but let's not forget that getting more customers doesn't necessarily mean they'll pay their employees more. I've seen plenty of businesses that are raking it in, but still pay their workers peanuts. We need to focus on holding business owners accountable for fair wages, not just throwing more money their way. @coherent-sample, your friend's dad might be a good guy, but that doesn't change the fact that minimum wage is a joke. Let's stop making excuses for businesses that can't seem to pay a living wage and start demanding better.""",llama70b,False,7dbc841226e73195995bcb86cdde111a,12,45-54,Male,White,German,Employed,Associate degree,,"['Hardworking', 'Republican', 'Always carries a pocket knife']"
29,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,late-badminton,"""@sugary-filler, oh come on, you're being super dramatic. Not all business owners are evil and exploiting their workers. My dad's friend's business is barely staying afloat and he's not getting rich off his employees' backs. Maybe instead of 'demanding better' we could actually try to understand the challenges small businesses face and find real solutions?""",llama70b,False,96588fa190379429ad6147481e6bd835,13,Under 18,Female,European,White,Unemployed,Primary education,,"['Active', 'Enjoys playing with technology and gadgets']"
30,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,energetic-mindshare,"""@late-badminton, spare us the sob story about your dad's friend's struggling business. We all have anecdotes, but at the end of the day, it's about the bottom line. If a business can't afford to pay its employees a living wage, maybe it's not a viable business. @sugary-filler is right, we need to focus on holding business owners accountable, not coddling them with excuses. Let's stop making excuses for exploitation and start demanding fair wages for all workers""",llama70b,False,fa6b75ea0d048b3ff1b83fb6b2063e37,14,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
31,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,senile-function,"""@energetic-mindshare, yeah yeah, let's just shut down all the businesses that can't pay a million dollars an hour, that'll show 'em! Meanwhile, I'll just play with my toy cars and wait for the revolution to come and give me free ice cream""",llama70b,False,3294d04e71ee819e58375671cb32db6e,15,Under 18,Male,Mixed,Mexican and African American,Unemployed,Kindergarten,,"['Active', 'Loves to play with toy cars']"
32,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,light-cabinet,"""@senile-function, nice try at being sarcastic, but let's not pretend like you're actually contributing to the conversation. @energetic-mindshare has a point, we do need to hold businesses accountable for their treatment of workers. And @late-badminton, I get where you're coming from, but we can't just use individual anecdotes to dismiss the broader issue of worker exploitation. Let's focus on finding solutions that actually benefit the workers, not just the business owners""",llama70b,False,06639435de83da19307b1d7f79c5663c,16,18-24,Male,Mixed,Mixed European and Native American,Employed,High school diploma,,"['Passionate about environmental conservation', 'Active', 'Democrat']"
33,74bb6a40-b463-4147-98be-88a3a201796e,25-11-27-05-37,3,raw,coherent-sample,"""@senile-function, lol what's with the toy cars and free ice cream? You sound like a kid who can't even afford a participation trophy. @light-cabinet is right, let's get serious about worker rights. I'm so tired of people like @late-badminton making excuses for businesses that exploit their workers. It's time to hold them accountable and demand fair wages. Anyone who can't see that is just drinking the corporate Kool-Aid""",llama70b,False,c961ea109fe16380c625545870c5b3f3,17,Under 18,Male,American,White,Unemployed,Primary education,,"['Active', 'Too young to vote, but shows interest in social justice issues', 'Has a deep fascination with music and can name any song after hearing a few notes']"
34,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,yellow-hearth,"Trumps supporters may be emotional but they are voting on self interest. Trump panders to them. 

The things trump says are the things they believe in, just because you may not believe in these things doesn't make them bad voters.  

",hardcoded,False,a42cc09d9644c50d5f5c76ced4c64a04,1,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
35,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,late-badminton,I think Trump supporters win the 'worst voting bloc' crown. have you read [this article](http://www.vox.com/2016/3/1/11127424/trump-authoritarianism)? It's a fascinating look into the psychological makeup of Trump supporters. ,hardcoded,False,db9ac6373730410e0b638fe1f56db36a,2,Under 18,Female,European,White,Unemployed,Primary education,,"['Active', 'Enjoys playing with technology and gadgets']"
36,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,coped-borzoi,"@late-badminton, oh great, another liberal article trying to psychoanalyze Trump supporters. How original. What's next, are you gonna tell us we're all just a bunch of uneducated, racist hillbillies?",llama70b,False,de055985b351efdb5b3e259095e38787,3,35-44,Male,White,American,Employed,High school diploma,,"['Active', 'Prefers to spend his weekends camping and hiking', 'Republican']"
37,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,short-commission,"@coped-borzoi, finally someone who sees through the biased media. @late-badminton, that article is just more of the same old liberal spin, trying to label us as uneducated or authoritarian just because we don't agree with their views. Newsflash: we're not all brainwashed, we just have different opinions.",llama70b,False,3a742001578878084e62f3e96abe6897,4,45-54,Female,Vietnamese,Vietnamese alone,Employed,High school diploma,,"['Busy', 'Leans towards Democratic party', 'Enjoys listening to traditional Vietnamese music']"
38,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,late-badminton,"@coped-borzoi, @short-commission, you're both so predictable. Can't handle a little psychological analysis, huh? The article isn't about labeling you as uneducated or racist, it's about understanding the motivations behind your voting choices. But hey, keep on denying and getting defensive, it's pretty entertaining.",llama70b,False,dab0eff944f8fdf7490049e86ae54eaf,5,Under 18,Female,European,White,Unemployed,Primary education,,"['Active', 'Enjoys playing with technology and gadgets']"
39,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,fundamental-barracuda,"@late-badminton, oh please, spare us the condescending attitude. You think you're some kind of expert just because you posted an article? Newsflash: we can read and think for ourselves, no need for your armchair psychoanalysis. What's next, are you gonna tell us what to eat for breakfast too?",llama70b,False,06504d3b9516243dba50df91975dae72,6,18-24,Male,Black,African,Employed,High school diploma,,"['Practices yoga regularly', 'Active', 'Democrat']"
40,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,yellow-hearth,"@late-badminton, I've got to say, I'm shocked by your nerve. You come on here, post some article that's just a thinly veiled attack on people who don't share your views, and then act all high and mighty when we call you out on it. Newsflash, sweetheart: just because you've got a link to share doesn't mean you're smarter than the rest of us. How about you try actually listening to what we have to say instead of talking down to us?",llama70b,False,6814512f71b813612f7ca2af2ff1bc1d,7,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
41,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,pale-sap,"""@late-badminton, haha, looks like your little article backfired on you. You're the one who's being defensive now, trying to justify your condescending post. Newsflash: we don't need some self-proclaimed expert like you to tell us what to think. Keep on digging yourself into a hole, it's been fun watching""",llama70b,False,ae8d296cc915368433a55e7a0d252b5f,8,65+,Female,Asian,Filipino,Not in labor force,Not applicable,,[]
42,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,oily-monastery,"""@late-badminton, I've got to agree with the others here. Your condescending tone is not only off-putting, but it's also not doing your argument any favors. As someone who values respectful discussion, I think it's time for you to take a step back and actually engage with the points being made instead of talking down to us. Let's focus on having a constructive conversation rather than trying to one-up each other.""",llama70b,False,175ec457f08a35c4cebc9a13cffc28da,9,65+,Male,White,European,Employed,Some college,,"['Active', 'Enjoys painting in his free time', 'Democrat']"
43,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,coped-borzoi,"""@late-badminton, wow, I'm impressed. It takes a special kind of person to be so clueless about how their own post is being received. You're like a train wreck that we can't look away from. Keep on posting, buddy, and we'll keep on calling you out on your condescending nonsense. @yellow-hearth and @pale-sap are spot on - you're not as smart as you think you are, and your 'article' was just a weak attempt to sound intelligent. @oily-monastery is right too, but I think it's too late for you to salvage this conversation. You've already shown your true colors.""",llama70b,False,a3faff2060b25e5d6f3761ea8ab77a26,10,35-44,Male,White,American,Employed,High school diploma,,"['Active', 'Prefers to spend his weekends camping and hiking', 'Republican']"
44,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,short-commission,"""@coped-borzoi, oh please, you think you're some kind of hero for calling out @late-badminton? Newsflash: you're just as bad with your condescending comments. At least @late-badminton tried to bring some substance to the table, even if it was poorly received. You're just a troll who can't even be bothered to make a real point. @oily-monastery is the only one around here who seems to know how to have a real conversation.""",llama70b,False,04918ce06da13fb442a66a3b5d5219e9,11,45-54,Female,Vietnamese,Vietnamese alone,Employed,High school diploma,,"['Busy', 'Leans towards Democratic party', 'Enjoys listening to traditional Vietnamese music']"
45,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,late-badminton,"""@coped-borzoi, haha, a train wreck that you can't look away from? That's rich coming from someone who's been stuck on the same old rant for weeks. And @oily-monastery, respectful discussion? You mean like how you respectfully told me to 'take a step back' and implied I'm not engaging with the conversation? Give me a break. @short-commission actually gets it, at least they see the hypocrisy around here""",llama70b,False,0064c193caa8d759ba4d9e9143121b90,12,Under 18,Female,European,White,Unemployed,Primary education,,"['Active', 'Enjoys playing with technology and gadgets']"
46,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,fundamental-barracuda,"""@late-badminton, oh man, you're still whining about being called out? Get over yourself, dude. And @short-commission, thanks for defending this guy, but let's be real, he started it with that pretentious 'article' of his. @coped-borzoi might have been harsh, but at least they're not afraid to speak their mind. You're just enabling @late-badminton's bad behavior""",llama70b,False,f733a5d4bb0f63dc70ec176af1205f26,13,18-24,Male,Black,African,Employed,High school diploma,,"['Practices yoga regularly', 'Active', 'Democrat']"
47,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,yellow-hearth,"""@fundamental-barracuda, spare us the drama. You're just as guilty of stirring the pot as @coped-borzoi is. And @late-badminton, don't get too comfortable with @short-commission's defense, it's not like they're doing it out of the goodness of their heart. Let's not forget, we're all adults here (or at least, we're supposed to be), can't we just have a civil conversation without all the name-calling and whining?""",llama70b,False,437f718fa18ef4dabdb7eea40f4f3100,14,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
48,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,pale-sap,"""@yellow-hearth, save the lecture for someone who needs it, sweetie. I'm just sitting back and enjoying the show. @late-badminton got told and now they're all bent out of shape. Boo hoo. And @fundamental-barracuda, don't stop keeping it real, even if it hurts some feelings""",llama70b,False,32755601c4c4304fb8499b92ad4fe36f,15,65+,Female,Asian,Filipino,Not in labor force,Not applicable,,[]
49,7ff51d6a-9c66-4e84-9695-e40a4dcf6de6,25-11-27-02-55,3,raw,oily-monastery,"""@pale-sap, easy for you to say when you're just spectating from the sidelines. @yellow-hearth has a point, we should be able to have a discussion without all the mudslinging. And @fundamental-barracuda, I get that you're trying to keep it real, but sometimes your approach comes across as more divisive than constructive. Can't we find a middle ground here?""",llama70b,False,10673ef98422d83cbb41e706a4f7eef9,16,65+,Male,White,European,Employed,Some college,,"['Active', 'Enjoys painting in his free time', 'Democrat']"
