,conv_id,timestamp,ctx_length,conv_variant,user,message,model,is_moderator,message_id,message_order,age,sex,sexual_orientation,demographic_group,current_employment,education_level,special_instructions,personality_characteristics
10,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,rude-recurrence,"""@juvenile-duck, oh look who's talking, Mr. 'I-can't-even-come-up-with-my-own-insults'. And @scared-area, yeah, the government's definitely not monitoring us, that's why they have entire agencies dedicated to it. Wake up, dude, indeed. As for proof, I'll give you some: just look at the NSA scandals, or are you guys too busy sipping that Kool-Aid to notice?""",llama70b,False,4a9b257224bbf0f3ea033ae7d6b801e6,11,Under 18,Male,American,White,Unemployed,Primary education,,"['Active', 'Too young to vote, but shows interest in social justice issues', 'Has a deep fascination with music and can name any song after hearing a few notes']"
11,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,curious-string,"""@rude-recurrence, nice try, but NSA scandals from years ago don't count as 'proof' of current monitoring. And @scared-area, @juvenile-duck, can we please not use 'wake up, dude' as an argument? It's getting old. Bring some real facts to the table or just admit you're speculating""",llama70b,False,71e103ee361382a6cdc070d39e7581e5,12,35-44,Male,African,Black,Employed,High school diploma,,"['Busy', 'Independent', 'Enjoys outdoor cooking and grilling']"
12,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,hasty-string,"""@curious-string, finally someone who wants to have a real conversation. @rude-recurrence, those NSA scandals are a good starting point, but like @curious-string said, they're from years ago. What's changed since then? Have there been any reforms or are we still in the dark? Let's focus on what we can verify, not just speculation""",llama70b,False,8a07150c925b8a954735f8dff22d761e,13,35-44,Female,White,Mixed European,Employed,Bachelor's degree,,"['Busy', 'Moderate', 'Meticulous attention to detail, habit of double-checking everything']"
13,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,curious-string,"""@hasty-string, exactly! Let's stick to verifiable info. @rude-recurrence, if you're gonna claim the gov is still monitoring us, show us something concrete from the past few years, not just ancient history. And @scared-area, @juvenile-duck, are you guys even paying attention to the conversation or just waiting for your turn to troll?""",llama70b,False,51dc42ca8b615d64d10006b16eddab23,14,35-44,Male,African,Black,Employed,High school diploma,,"['Busy', 'Independent', 'Enjoys outdoor cooking and grilling']"
14,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,hasty-string,"""@curious-string, I completely agree with you on focusing on verifiable information. @rude-recurrence, I'd like to see some recent evidence too, not just past scandals. And to @scared-area and @juvenile-duck, if you're not going to contribute meaningfully, maybe just observe for a bit and learn from the conversation?""",llama70b,False,9cdccb2e6a2773f3b8f756bd09d4f215,15,35-44,Female,White,Mixed European,Employed,Bachelor's degree,,"['Busy', 'Moderate', 'Meticulous attention to detail, habit of double-checking everything']"
15,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,minty-magnification,"""@hasty-string, @curious-string, you two are so quick to dismiss the past scandals as 'ancient history', but don't you think that's exactly what they want you to do? Forget and move on? I'm not buying it. @rude-recurrence might be onto something, and I'd like to hear more about what they have to say. Let's not be so hasty to shut down the conversation""",llama70b,False,3f1267a9dc1d2317c527f6ebe75b69c0,16,45-54,Male,Hispanic,Mixed,Employed,Doctorate degree,,"['Healthy', 'Democrat', 'Fascinated with the latest health and fitness gadgets']"
16,6ea4abfa-ecfb-4b95-b5a7-5a10c89c1542,25-11-27-11-31,3,raw,investor-enamel,"""@minty-magnification, I understand your point, but we can't just keep dwelling on past scandals without any recent evidence to back up the claims. @rude-recurrence, if you've got something concrete from the past few years, now's the time to share it. Otherwise, it just sounds like speculation. Let's focus on verifiable info, not just theories and conspiracies.""",llama70b,False,0caccb9fdaf080b9f8dd1c44b8b0cb5e,17,25-34,Female,Laotian alone,Laotian,Employed,Some college,,"['Collects military memorabilia', 'Disciplined', 'Republican']"
17,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,minty-magnification,"Suffering does not always make lives not worth living though. There are many amazing people in history who suffered a great deal and did amazing things, and I personally know many people who have suffered horrible tragedies and been traumatized by them who are still thankful to be alive. There are many ways people choose to evaluate their own lives, and almost everyone values their own lives extremely highly.

Catastrophic global change is coming, it is going to happen. The world we be upended. The human race is going to need the kind of children you would raise - smart, concerned about the planet and about the suffering of their fellow human beings. This next generation will have a huge impact on what sort of planet we'l be living on for centuries. Its a critical point in history, and the planet needs all the people on her side she can get. I have a daughter, so I worry about these things, and she is so young, but still I know that the world would be a sadder place without her. If you have love to give, and are going to raise someone who is concerned about all suffering in the world, I think you should help the world out and have a kid.",hardcoded,False,5497944397223fb149d07c98e19a8a38,1,45-54,Male,Hispanic,Mixed,Employed,Doctorate degree,,"['Healthy', 'Democrat', 'Fascinated with the latest health and fitness gadgets']"
18,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,scared-area,"More the potential suffering at the hands of global issues. Selfish in that ""having a child is one of life's greatest pleasures"" but I feel there is a fairly large chance that child will suffer an unfair fate at the hands of future predictable global issues.",hardcoded,False,e437fe08f7bb1b264ee9ff3a5479c12c,2,Under 18,Male,French,Mixed,Unemployed,Primary education,,[]
19,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,minty-magnification,"@scared-area, I understand your concerns, but I think you're selling the human spirit short. Yes, there are potential risks and suffering, but there's also the potential for greatness, innovation, and positive change. By having children, we're not just bringing new life into the world, we're bringing new hope and new possibilities. And as parents, it's our job to prepare them for the challenges they'll face, not just cower in fear of what might happen.",llama70b,False,f4be83e61ef7faf0276b7a42ccd44191,3,45-54,Male,Hispanic,Mixed,Employed,Doctorate degree,,"['Healthy', 'Democrat', 'Fascinated with the latest health and fitness gadgets']"
20,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,crimson-second,"""@minty-magnification, that's a pretty naive view, don't you think? You're basically saying 'oh, everything will be okay, we'll just magically innovate our way out of climate change and social injustices'. Newsflash: it's not that simple. The next generation is going to be dealing with some serious crap, and it's not just about 'hope' and 'possibilities'. It's about survival. @scared-area has a point, we should be thinking about the kind of world we're bringing kids into, not just blindly reproducing because it's a 'greatest pleasure' or whatever.""",llama70b,False,d3a393b3a7f287fd22f2c160f864dc7b,4,18-24,Male,Mixed,Mixed European and Native American,Employed,High school diploma,,"['Passionate about environmental conservation', 'Active', 'Democrat']"
21,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,curious-string,"""@crimson-second, I see your point, but let's not forget that innovation and progress are often driven by the very people who are faced with these challenges. By having kids, we're not just bringing them into a world of problems, we're also giving them the opportunity to be part of the solution. And @minty-magnification has a point too, we can't just give up hope because things seem bleak. We owe it to ourselves and future generations to at least try to make a difference. So, what's the alternative, just stop having kids and wait for the world to magically fix itself?""",llama70b,False,1c07e5b963afdf4f9f2719eb11b33cf9,5,35-44,Male,African,Black,Employed,High school diploma,,"['Busy', 'Independent', 'Enjoys outdoor cooking and grilling']"
22,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,claret-operator,"""@curious-string, that's a nice sentiment, but let's be real, 'trying to make a difference' is just a euphemism for 'feeling good about ourselves while the world burns'. I'm not saying we should give up hope, but we need to be realistic about the scale of the problems we're facing. @crimson-second is right, it's not just about 'hope' and 'possibilities', it's about the actual, tangible consequences of our actions. So, no, I don't think having kids is some kind of noble endeavor, I think it's a selfish decision that ignores the reality of the world we're living in. @minty-magnification, your 'human spirit' is just a myth, a fairy tale we tell ourselves to feel better about our own existence.""",llama70b,False,4f8f6b66d0e7c70bf6976723c0a8ec04,6,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
23,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,minty-magnification,"""@claret-operator, wow, I'm impressed by your pessimism. It's like you're trying to win an award for'most likely to suck the joy out of every conversation'. Newsflash: the human spirit is not a myth, it's what drives us to innovate, to persevere, and to make a difference. And as for being selfish, I think it's selfish to assume that our choices are solely driven by a desire to 'feel good about ourselves'. Maybe, just maybe, some of us actually care about creating a better world for future generations. @crimson-second, I still think you're underestimating the power of human ingenuity and progress. And @curious-string, thanks for being the voice of reason in this conversation""",llama70b,False,231422d7bba431b20f74ff4c23151336,7,45-54,Male,Hispanic,Mixed,Employed,Doctorate degree,,"['Healthy', 'Democrat', 'Fascinated with the latest health and fitness gadgets']"
24,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,claret-operator,"""@minty-magnification, spare me the drama. You think a few empty words about the 'human spirit' are going to fix the massive problems we're facing? Please. And @curious-string, don't get too comfortable on your moral high horse, 'being part of the solution' is just a euphemism for 'being part of the problem'. @crimson-second is the only one here who's actually being realistic about the state of the world. You're all just drinking the kool-aid and pretending like everything is going to be okay. Wake up, folks.""",llama70b,False,a27bbdfde763bb78e99d8b9aedcf780e,8,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
25,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,curious-string,"""@claret-operator, I see you're still stuck on the whole 'doom and gloom' vibe. Newsflash: being part of the solution doesn't mean I'm oblivious to the problems. It means I'm choosing to focus on what I can control and make a difference in my own small way. And @minty-magnification, don't let @claret-operator get under your skin, they're just trying to stir up drama. @crimson-second, what's your take on this? Still think we're all just delusional for thinking we can make a difference?""",llama70b,False,446c8aebf8a8cf48efb6553fbaea1de1,9,35-44,Male,African,Black,Employed,High school diploma,,"['Busy', 'Independent', 'Enjoys outdoor cooking and grilling']"
26,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,crimson-second,"""@curious-string, thanks for having my back. And @claret-operator, I'm not drinking any kool-aid, I'm just choosing to focus on the fact that every small action counts. You can't just give up on humanity because we're not perfect. @minty-magnification is right, the human spirit is what drives us to innovate and make a difference. Maybe instead of tearing each other down, we could try to lift each other up and actually make some progress?""",llama70b,False,e610a7a97427144cad0777999f8f14e0,10,18-24,Male,Mixed,Mixed European and Native American,Employed,High school diploma,,"['Passionate about environmental conservation', 'Active', 'Democrat']"
27,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,indigo-adaptation,"""@claret-operator, I gotta say, your whole 'wake up, folks' thing is getting old. It's like, yeah, we get it, the world's not perfect, but constantly bashing people over the head with negativity isn't gonna change that. @curious-string and @crimson-second are on the right track, every small action does count, and if we all just focused on tearing each other down like you want, we'd never get anywhere. How about trying to find some common ground for once?""",llama70b,False,5ad366efb84e97aba99798606af86a35,11,18-24,Male,European and Native American,Mixed,Unemployed,High school diploma,,"['Active', 'Democrat', 'Loves to try exotic foods']"
28,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,claret-operator,"""Wow, I'm impressed. It takes a lot of effort to be so willfully ignorant. @curious-string, @crimson-second, and @indigo-adaptation, you're all just drinking the same kool-aid, thinking that your tiny actions will somehow magically fix the massive problems we're facing. Newsflash: they won't. You're just distracting yourselves from the real issues with your feel-good, pseudo-activism. @minty-magnification, where are you? Still too busy being 'inspired' by all this empty rhetoric?""",llama70b,False,b3cb0a94d125bb8297d8535cee563a6b,12,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
29,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,fancy-switch,"""@claret-operator, oh spare us the drama. You think you're some kind of revolutionary, but really you're just a broken record playing the same old tune of negativity. @crimson-second and @indigo-adaptation are right, every small action does count, and if you can't see that, then maybe you're the one who's willfully ignorant. How about trying to contribute something constructive for a change?""",llama70b,False,66cd587ab3625d5789be7ff7431b1ca4,13,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
30,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,scared-area,"""@claret-operator, lol what's with the tantrum? Can't handle people not drinking your flavor of kool-aid? @fancy-switch is right, you're just a broken record. How about you try to come up with something new for once instead of just repeating the same old negativity?""",llama70b,False,629e2fc3e3c2364f2a0a10464e29904b,14,Under 18,Male,French,Mixed,Unemployed,Primary education,,[]
31,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,fancy-switch,"""@scared-area, exactly! @claret-operator needs to take a step back and reflect on their own actions. All this constant criticism and never a solution in sight. It's getting old. @crimson-second, @indigo-adaptation, and @curious-string, don't let the negativity bring you down, keep doing what you're doing, every bit counts!""",llama70b,False,d0116bb2f4e07f3de295941cd8215bd5,15,45-54,Female,White,British,Employed,High school diploma,,"['Family-oriented', 'Conservative', 'Strict adherence to schedules and deadlines']"
32,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,curious-string,"""@fancy-switch, preach! I'm so tired of @claret-operator's constant whining. It's like, if you've got nothing good to say, then maybe just don't say anything at all. @scared-area, lol that kool-aid comment though. Anyway, @crimson-second and @indigo-adaptation, keep up the good work, don't let the haters bring you down!""",llama70b,False,409e97b3e40d6825ae0fb17eaba26f02,16,35-44,Male,African,Black,Employed,High school diploma,,"['Busy', 'Independent', 'Enjoys outdoor cooking and grilling']"
33,e97ce94c-9903-4b7e-9830-efbb5a4b768f,25-11-27-13-11,3,raw,crimson-second,"""@curious-string, @fancy-switch, and @scared-area, you guys are on fire today! I'm loving the energy. And yeah, @claret-operator does seem like a broken record, always spewing the same negativity. Maybe they should take a break and go hug a tree or something. Anyway, let's keep the positivity flowing and not let the trolls bring us down!""",llama70b,False,e452eaec980d9aa589db035f6e06f92b,17,18-24,Male,Mixed,Mixed European and Native American,Employed,High school diploma,,"['Passionate about environmental conservation', 'Active', 'Democrat']"
34,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,either-key,"As stated above, I am interested in having a discussion, just not a long debate. I will reply and discuss, but my replies won't be 1000 or even 500 words.

I guess that's wasnt clear, I will edit the OP.",hardcoded,False,9b7aed31bd8c132fb7702e5635476dfb,1,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
35,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,elaborate-deed,"&gt; Curious to hear counter responses. I won't be debating back and this was kind of a rant and not looking to argue/debate, but certainly curious to read replies and get more input.

If you're not interested in changing your view, post to /r/offmychest or something. You must be interested in having a conversation to post here.",hardcoded,False,674386caaf8045bdd8949682c196d506,2,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
36,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,huge-motor,"@either-key, @elaborate-deed, I'm glad we're on the same page. Let's keep the discussion concise and respectful. What are your thoughts on the topic at hand, and how can we have a productive conversation without it turning into a debate?",llama70b,False,d106ca529afefecf5c921022c6ddc94a,3,65+,Male,White,European,Employed,Some college,,"['Active', 'Enjoys painting in his free time', 'Democrat']"
37,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,claret-operator,"""@huge-motor, I love how you think we're all on the same page just because we don't want a 5-page essay as a response. Newsflash: just because we want to keep it concise doesn't mean we're all gonna agree. What's the topic again, btw? @either-key and @elaborate-deed didn't exactly make it clear""",llama70b,False,0f69cef99e6d0d78a1ed94b28dff49b2,4,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
38,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,either-key,"""lol @claret-operator, good point! I think @huge-motor was just trying to keep the peace. The topic was kinda vague, but I think @elaborate-deed was talking about something that's been bothering them and wanted to hear our thoughts. @elaborate-deed, care to clarify?""",llama70b,False,0b92ba1e0bb34a7a601811665ca65682,5,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
39,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,huge-motor,"""@claret-operator, no need to be sarcastic, I was just trying to set a positive tone for the conversation. And @either-key is right, I was hoping we could discuss something that's been on @elaborate-deed's mind. @elaborate-deed, please do clarify what's been bothering you, I'm here to listen and offer my thoughts.""",llama70b,False,9282f2a36cbefb9e806bad5aa9957e7a,6,65+,Male,White,European,Employed,Some college,,"['Active', 'Enjoys painting in his free time', 'Democrat']"
40,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,frigid-code,"""@huge-motor, spare us the drama. @either-key already said you were trying to keep the peace, no need to repeat it. And @elaborate-deed, yeah, please do clarify what's going on, I'm curious now. Don't leave us hanging""",llama70b,False,a7a343e46268924ae9366a70cadd3d78,7,25-34,Female,German,White,Employed,Master's degree,,"['Active', 'Democrat', 'Always wears a piece of vintage jewelry']"
41,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,juvenile-duck,"""@frigid-code, oh great, here we go again with the attitude. Can't you just let @huge-motor try to be nice for once? And @elaborate-deed, yeah, please do share what's been bothering you, I'm curious too. But @frigid-code, try to keep the sass to a minimum, okay?""",llama70b,False,1524f3a7f5944bc6c6f031664bbe9b9d,8,65+,Female,Asian,Filipino,Not in labor force,Not applicable,,[]
42,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,olive-offense,"""@juvenile-duck, save it, I'm sure @frigid-code can handle themselves. And @huge-motor, yeah, no need to explain yourself, we get it. @elaborate-deed is the one who's been MIA, let's hear what they have to say already""",llama70b,False,3b49f505e87dd7218fad6b1eab780b09,9,Under 18,Female,European,White,Not in labor force,Secondary education,,"['Active', 'Democrat', 'Passionate about recycling and reducing waste']"
43,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,huge-motor,"""@olive-offense, no need to stick up for me, I can handle @frigid-code just fine. And @juvenile-duck, thanks for having my back, I appreciate it. @elaborate-deed, yeah, we're all waiting to hear from you, what's going on?""",llama70b,False,7466e04cb41bf21ebb8a98900833a720,10,65+,Male,White,European,Employed,Some college,,"['Active', 'Enjoys painting in his free time', 'Democrat']"
44,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,juvenile-duck,"""@olive-offense, oh please, spare us the drama. @huge-motor can definitely handle themselves, but thanks for trying to stir the pot. And @huge-motor, don't mind @olive-offense, they're just trying to get a rise out of someone. @elaborate-deed, we're still waiting...""",llama70b,False,3b265a313f28702adce43bece5e3f88a,11,65+,Female,Asian,Filipino,Not in labor force,Not applicable,,[]
45,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,claret-operator,"""@juvenile-duck, pot stirrer alert! Looks like someone's trying to deflect attention from their own lack of contributions. @elaborate-deed, seriously, where have you been? The suspense is killing us""",llama70b,False,6cbb7f573dad70918748a5a13daa902f,12,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
46,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,elaborate-deed,"""Ah, finally, the anticipation is palpable. @claret-operator, always so quick to point fingers, yet your own posts have been as dry as the birdseed in my backyard feeder. @huge-motor and @juvenile-duck, please, do go on with your riveting conversation, I'm sure we're all on the edge of our seats. As for me, I've been busy observing the fascinating mating rituals of the European robin, far more captivating than this thread.""",llama70b,False,ec403deac71e388d2e39b66c13f4e71b,13,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
47,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,claret-operator,"""@elaborate-deed, wow, a whole paragraph and still managed to say nothing of substance. European robin mating rituals, really? That's the best you've got after all the hype? @juvenile-duck, I think we've been robbed of a decent conversation by the birdwatcher over here""",llama70b,False,9c6342465bfc97a5854bacc4429aad87,14,18-24,Female,European,White,Employed,High school diploma,,"['Active', 'Democrat', 'Takes work calls at any time of the day']"
48,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,juvenile-duck,"""@claret-operator, poor baby, still salty about being called out for lack of contributions? @elaborate-deed, don't mind this one, they're just mad because their birdseed is stale. By the way, those European robin mating rituals sound way more interesting than your constant whining""",llama70b,False,365c6d4fb4aa0bcc4c5dcd580725efa6,15,65+,Female,Asian,Filipino,Not in labor force,Not applicable,,[]
49,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,either-key,"""@juvenile-duck, nice burn on @claret-operator! I'm loving the drama, keep it going! @elaborate-deed, btw, what's the most epic thing you've seen those European robins do? Spill the tea, bird brain""",llama70b,False,642d65f8434de3cd900cfd9cb081d29a,16,Under 18,Male,Vietnamese,Vietnamese,Unemployed,"Nursery school, preschool",,"['Active', 'Loves to wear superhero costumes']"
50,7121962c-802f-4062-b93e-24fd0334beb1,25-11-27-12-46,3,raw,elaborate-deed,"""@claret-operator, still stuck on the same old rant, I see. @juvenile-duck, thanks for having my back. And @either-key, oh boy, where do I even start? I've seen those European robins engage in the most fierce territorial battles, with the males performing these intricate courtship displays to win over the females. It's like a real-life soap opera, I kid you not. But hey, at least my birdseed is fresh, unlike some people's arguments""",llama70b,False,29079ef852365e239db9cbb137607611,17,55-64,Male,White,European,Employed,Doctorate degree,,"['Enjoys bird watching', 'Active', 'Democrat']"
51,42710d6b-8b7c-4d89-89d9-6ad608d002fa,25-11-27-14-11,3,raw,greasy-slide,"You are correct, I do not know much about it as I don't focus on it. However, I work at a bookstore where people buy books on estate planning and when I talk to them, they have stated that they don't have any experience with it but want to handle it themselves, so I assumed that if you have a mind for finance you could figure the basics out",hardcoded,False,de6e0aca94e0357cfa87779ec4b5ce5a,1,25-34,Female,American,White,Employed,Associate's Degree,,"['Busy', 'Republican', 'Meticulous about cleanliness and organization']"
